TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,COURT
PHX,PHX vs. MEM,2023-12-02,W,36,84,28,64,0.4375,7,20,0.35,21,28,0.75,9,25,34,20,13,9,4,15,12,1
ORL,ORL @ BKN,2023-12-02,L,36,85,28,69,0.4057971014492754,7,17,0.4117647058823529,22,26,0.8461538461538461,8,21,29,19,7,2,5,20,-13,0
OKC,OKC @ DAL,2023-12-02,W,36,107,37,79,0.46835443037974683,18,35,0.5142857142857142,15,18,0.8333333333333334,12,28,40,21,7,7,3,22,23,0
NOP,NOP @ CHI,2023-12-02,L,36,82,32,65,0.49230769230769234,6,19,0.3157894736842105,12,18,0.6666666666666666,11,19,30,16,8,7,0,11,-7,0
MIN,MIN @ CHA,2023-12-02,W,36,88,34,65,0.5230769230769231,8,25,0.32,12,13,0.9230769230769231,6,22,28,19,11,4,1,13,1,0
MIL,MIL vs. ATL,2023-12-02,W,36,99,38,64,0.59375,11,26,0.4230769230769231,12,14,0.8571428571428571,5,26,31,25,14,4,4,13,1,1
MIA,MIA vs. IND,2023-12-02,L,36,98,38,73,0.5205479452054794,10,20,0.5,12,14,0.8571428571428571,6,21,27,23,10,1,1,17,-8,1
MEM,MEM @ PHX,2023-12-02,L,36,72,26,65,0.4,7,26,0.2692307692307692,13,13,1.0,6,24,30,10,15,6,8,20,-12,0
LAL,LAL vs. HOU,2023-12-02,W,36,86,32,68,0.47058823529411764,7,20,0.35,15,18,0.8333333333333334,8,29,37,18,10,7,7,10,14,1
LAC,LAC vs. GSW,2023-12-02,W,36,85,32,70,0.45714285714285713,10,30,0.3333333333333333,11,11,1.0,4,28,32,23,9,4,5,14,-7,1
IND,IND @ MIA,2023-12-02,W,36,106,42,68,0.6176470588235294,11,25,0.44,11,15,0.7333333333333333,3,22,25,26,6,3,8,16,8,0
HOU,HOU @ LAL,2023-12-02,L,36,72,28,65,0.4307692307692308,8,21,0.38095238095238093,8,9,0.8888888888888888,4,29,33,19,13,4,4,17,-14,0
GSW,GSW @ LAC,2023-12-02,L,36,92,32,67,0.47761194029850745,15,32,0.46875,13,16,0.8125,5,29,34,26,10,4,4,10,7,0
DET,DET vs. CLE,2023-12-02,L,36,82,32,68,0.47058823529411764,7,24,0.2916666666666667,11,15,0.7333333333333333,8,32,40,21,11,7,1,17,-3,1
DEN,DEN @ SAC,2023-12-02,L,36,78,33,73,0.4520547945205479,1,13,0.07692307692307693,11,17,0.6470588235294118,7,27,34,23,9,6,6,8,-10,0
DAL,DAL vs. OKC,2023-12-02,L,36,84,25,60,0.4166666666666667,11,36,0.3055555555555556,23,35,0.6571428571428571,11,25,36,15,14,3,8,17,-23,1
CLE,CLE @ DET,2023-12-02,W,36,85,33,70,0.4714285714285714,8,26,0.3076923076923077,11,16,0.6875,6,27,33,21,8,8,1,12,3,0
CHI,CHI vs. NOP,2023-12-02,W,36,89,35,65,0.5384615384615384,12,31,0.3870967741935484,7,8,0.875,8,23,31,25,9,4,5,13,7,1
CHA,CHA vs. MIN,2023-12-02,L,36,87,33,65,0.5076923076923077,7,17,0.4117647058823529,14,16,0.875,6,20,26,22,6,6,4,12,-1,1
BKN,BKN vs. ORL,2023-12-02,W,36,98,34,68,0.5,11,25,0.44,19,26,0.7307692307692307,11,31,42,23,9,2,8,21,13,1
ATL,ATL @ MIL,2023-12-02,L,36,98,38,77,0.4935064935064935,12,26,0.46153846153846156,10,13,0.7692307692307693,9,19,28,17,8,9,2,13,-1,0
WAS,WAS @ ORL,2023-12-01,L,36,89,32,63,0.5079365079365079,9,18,0.5,16,21,0.7619047619047619,5,26,31,19,11,6,4,20,-3,0
TOR,TOR vs. NYK,2023-12-01,L,36,77,31,74,0.4189189189189189,5,25,0.2,10,14,0.7142857142857143,13,25,38,25,11,5,5,15,-13,1
SAS,SAS @ NOP,2023-12-01,L,36,81,29,63,0.4603174603174603,12,28,0.42857142857142855,11,14,0.7857142857142857,7,27,34,19,16,3,3,16,-8,0
PHX,PHX vs. DEN,2023-12-01,L,36,91,33,64,0.515625,8,19,0.42105263157894735,17,18,0.9444444444444444,6,26,32,19,10,3,6,11,-3,1
PHI,PHI @ BOS,2023-12-01,L,36,97,35,71,0.49295774647887325,13,28,0.4642857142857143,14,17,0.8235294117647058,9,23,32,13,11,13,5,15,2,0
ORL,ORL vs. WAS,2023-12-01,W,36,92,32,66,0.48484848484848486,10,26,0.38461538461538464,18,22,0.8181818181818182,7,24,31,26,12,5,5,17,3,1
NYK,NYK @ TOR,2023-12-01,W,36,90,35,73,0.4794520547945205,10,26,0.38461538461538464,10,12,0.8333333333333334,10,25,35,23,10,6,1,11,13,0
NOP,NOP vs. SAS,2023-12-01,W,36,89,31,66,0.4696969696969697,6,23,0.2608695652173913,21,23,0.9130434782608695,7,23,30,20,7,6,5,11,8,1
MEM,MEM @ DAL,2023-12-01,W,36,79,32,68,0.47058823529411764,8,26,0.3076923076923077,7,8,0.875,9,29,38,20,13,7,11,14,7,0
DEN,DEN @ PHX,2023-12-01,W,36,94,41,68,0.6029411764705882,11,26,0.4230769230769231,1,5,0.2,2,20,22,30,6,7,3,15,3,0
DAL,DAL vs. MEM,2023-12-01,L,36,72,27,73,0.3698630136986301,9,29,0.3103448275862069,9,12,0.75,11,23,34,21,10,8,3,9,-7,1
BOS,BOS vs. PHI,2023-12-01,W,36,95,31,64,0.484375,13,28,0.4642857142857143,20,24,0.8333333333333334,9,27,36,20,15,7,5,12,-2,1
UTA,UTA @ MIN,2023-11-30,L,36,66,24,64,0.375,7,24,0.2916666666666667,11,12,0.9166666666666666,10,27,37,17,16,2,4,16,-18,0
SAS,SAS vs. ATL,2023-11-30,L,36,105,38,66,0.5757575757575758,14,30,0.4666666666666667,15,16,0.9375,8,27,35,27,15,2,6,13,4,1
POR,POR @ CLE,2023-11-30,W,36,74,29,58,0.5,10,26,0.38461538461538464,6,6,1.0,7,23,30,24,19,8,3,9,-1,0
OKC,OKC vs. LAL,2023-11-30,W,36,108,39,71,0.5492957746478874,11,34,0.3235294117647059,19,22,0.8636363636363636,6,32,38,21,7,7,5,17,20,1
NYK,NYK vs. DET,2023-11-30,W,36,85,31,68,0.45588235294117646,13,34,0.38235294117647056,10,16,0.625,8,21,29,21,11,8,2,12,-2,1
MIN,MIN vs. UTA,2023-11-30,W,36,84,32,68,0.47058823529411764,11,27,0.4074074074074074,9,11,0.8181818181818182,7,24,31,25,6,9,5,11,18,1
MIL,MIL @ CHI,2023-11-30,L,36,80,32,67,0.47761194029850745,9,30,0.3,7,11,0.6363636363636364,3,24,27,17,10,7,4,14,0,0
MIA,MIA vs. IND,2023-11-30,W,36,97,33,68,0.4852941176470588,6,19,0.3157894736842105,25,31,0.8064516129032258,10,23,33,16,9,4,1,20,-3,1
LAL,LAL @ OKC,2023-11-30,L,36,88,29,63,0.4603174603174603,9,24,0.375,21,25,0.84,4,24,28,18,9,6,2,17,-20,0
LAC,LAC @ GSW,2023-11-30,L,36,77,28,71,0.39436619718309857,7,22,0.3181818181818182,14,19,0.7368421052631579,11,21,32,15,4,5,1,12,-9,0
IND,IND @ MIA,2023-11-30,L,36,100,38,66,0.5757575757575758,8,26,0.3076923076923077,16,23,0.6956521739130435,6,21,27,22,9,6,4,21,3,0
GSW,GSW vs. LAC,2023-11-30,W,36,86,29,61,0.47540983606557374,13,30,0.43333333333333335,15,20,0.75,9,30,39,22,9,3,4,13,9,1
DET,DET @ NYK,2023-11-30,L,36,87,35,64,0.546875,12,27,0.4444444444444444,5,10,0.5,8,27,35,17,17,4,3,17,2,0
CLE,CLE vs. POR,2023-11-30,L,36,75,32,70,0.45714285714285713,5,23,0.21739130434782608,6,6,1.0,11,17,28,20,14,11,2,9,1,1
CHI,CHI vs. MIL,2023-11-30,W,36,80,31,70,0.44285714285714284,9,29,0.3103448275862069,9,12,0.75,12,30,42,24,15,6,3,12,0,1
CHA,CHA @ BKN,2023-11-30,W,36,102,36,70,0.5142857142857142,16,29,0.5517241379310345,14,14,1.0,11,21,32,25,8,3,4,15,-4,0
BKN,BKN vs. CHA,2023-11-30,L,36,106,43,78,0.5512820512820513,12,27,0.4444444444444444,8,13,0.6153846153846154,13,21,34,18,6,5,3,10,4,1
ATL,ATL @ SAS,2023-11-30,W,36,101,36,74,0.4864864864864865,12,25,0.48,17,20,0.85,7,18,25,15,7,11,2,19,-4,0
WAS,WAS @ ORL,2023-11-29,L,36,89,32,68,0.47058823529411764,10,24,0.4166666666666667,15,20,0.75,6,19,25,22,8,8,3,14,-13,0
UTA,UTA @ MEM,2023-11-29,L,36,67,24,68,0.35294117647058826,13,27,0.48148148148148145,6,9,0.6666666666666666,10,19,29,18,13,3,2,11,-21,0
TOR,TOR vs. PHX,2023-11-29,W,36,86,32,70,0.45714285714285713,7,23,0.30434782608695654,15,18,0.8333333333333334,11,25,36,22,7,6,5,15,6,1
SAC,SAC vs. LAC,2023-11-29,L,36,81,29,66,0.4393939393939394,10,33,0.30303030303030304,13,16,0.8125,8,28,36,17,12,1,1,15,-21,1
PHX,PHX @ TOR,2023-11-29,L,36,80,28,72,0.3888888888888889,6,22,0.2727272727272727,18,19,0.9473684210526315,11,27,38,18,8,3,3,12,-6,0
PHI,PHI @ NOP,2023-11-29,L,36,81,29,60,0.48333333333333334,10,26,0.38461538461538464,13,13,1.0,5,17,22,17,19,5,4,23,-21,0
ORL,ORL vs. WAS,2023-11-29,W,36,102,37,66,0.5606060606060606,13,21,0.6190476190476191,15,18,0.8333333333333334,8,27,35,26,12,3,2,14,13,1
NOP,NOP vs. PHI,2023-11-29,W,36,102,34,58,0.5862068965517241,9,23,0.391304347826087,25,29,0.8620689655172413,7,22,29,27,15,10,2,15,21,1
MEM,MEM vs. UTA,2023-11-29,W,36,88,36,64,0.5625,12,31,0.3870967741935484,4,6,0.6666666666666666,5,30,35,24,9,6,10,11,21,1
LAL,LAL @ DET,2023-11-29,W,36,101,35,68,0.5147058823529411,10,26,0.38461538461538464,21,25,0.84,7,33,40,20,9,3,8,5,25,0
LAC,LAC @ SAC,2023-11-29,W,36,102,40,74,0.5405405405405406,12,22,0.5454545454545454,10,15,0.6666666666666666,7,25,32,22,3,7,5,12,21,0
HOU,HOU @ DEN,2023-11-29,L,36,97,38,66,0.5757575757575758,14,31,0.45161290322580644,7,10,0.7,6,19,25,23,7,2,1,13,-11,0
DET,DET vs. LAL,2023-11-29,L,36,76,30,77,0.38961038961038963,11,29,0.3793103448275862,5,5,1.0,9,23,32,21,10,7,3,23,-25,1
DEN,DEN vs. HOU,2023-11-29,W,36,108,41,74,0.5540540540540541,16,32,0.5,10,14,0.7142857142857143,10,17,27,31,2,3,2,12,11,1
TOR,TOR @ BKN,2023-11-28,L,36,75,28,71,0.39436619718309857,9,25,0.36,10,17,0.5882352941176471,11,25,36,19,7,9,2,12,-1,0
SAC,SAC vs. GSW,2023-11-28,W,36,95,31,65,0.47692307692307695,11,32,0.34375,22,32,0.6875,5,22,27,19,8,7,3,17,-9,1
OKC,OKC @ MIN,2023-11-28,L,36,78,28,67,0.417910447761194,7,21,0.3333333333333333,15,19,0.7894736842105263,7,23,30,16,10,7,3,15,2,0
NYK,NYK vs. CHA,2023-11-28,W,36,80,28,61,0.45901639344262296,10,27,0.37037037037037035,14,16,0.875,7,29,36,16,12,9,7,8,14,1
MIN,MIN vs. OKC,2023-11-28,W,36,76,25,61,0.4098360655737705,11,24,0.4583333333333333,15,18,0.8333333333333334,6,30,36,13,17,3,7,13,-2,1
MIL,MIL @ MIA,2023-11-28,W,36,93,35,68,0.5147058823529411,8,24,0.3333333333333333,15,18,0.8333333333333334,5,29,34,17,6,1,3,16,-4,0
MIA,MIA vs. MIL,2023-11-28,L,36,97,37,75,0.49333333333333335,12,24,0.5,11,17,0.6470588235294118,7,23,30,26,3,1,3,16,4,1
HOU,HOU @ DAL,2023-11-28,L,36,88,32,63,0.5079365079365079,7,23,0.30434782608695654,17,22,0.7727272727272727,8,23,31,25,9,2,5,21,4,0
GSW,GSW @ SAC,2023-11-28,L,36,104,34,62,0.5483870967741935,13,31,0.41935483870967744,23,24,0.9583333333333334,6,31,37,20,16,5,4,21,9,0
DAL,DAL vs. HOU,2023-11-28,W,36,84,29,64,0.453125,10,27,0.37037037037037035,16,20,0.8,6,20,26,17,7,3,3,19,-4,1
CLE,CLE vs. ATL,2023-11-28,W,36,102,40,67,0.5970149253731343,11,26,0.4230769230769231,11,12,0.9166666666666666,8,28,36,22,13,5,4,16,12,1
CHI,CHI @ BOS,2023-11-28,L,36,68,28,71,0.39436619718309857,7,23,0.30434782608695654,5,6,0.8333333333333334,7,18,25,20,6,10,4,7,-29,0
CHA,CHA @ NYK,2023-11-28,L,36,66,27,67,0.40298507462686567,10,24,0.4166666666666667,2,5,0.4,11,23,34,17,14,7,2,11,-14,0
BOS,BOS vs. CHI,2023-11-28,W,36,97,38,65,0.5846153846153846,17,36,0.4722222222222222,4,6,0.6666666666666666,7,33,40,28,14,4,6,10,29,1
BKN,BKN vs. TOR,2023-11-28,W,36,76,28,68,0.4117647058823529,7,26,0.2692307692307692,13,16,0.8125,11,32,43,18,12,7,7,12,1,1
ATL,ATL @ CLE,2023-11-28,L,36,90,31,74,0.4189189189189189,11,30,0.36666666666666664,17,19,0.8947368421052632,11,18,29,18,7,8,2,12,-12,0
WAS,WAS @ DET,2023-11-27,W,36,94,35,66,0.5303030303030303,7,23,0.30434782608695654,17,18,0.9444444444444444,3,31,34,26,14,5,5,13,11,0
UTA,UTA vs. NOP,2023-11-27,W,36,88,27,63,0.42857142857142855,11,36,0.3055555555555556,23,27,0.8518518518518519,6,23,29,22,8,5,2,19,0,1
POR,POR @ IND,2023-11-27,W,36,83,30,68,0.4411764705882353,7,14,0.5,16,21,0.7619047619047619,7,20,27,17,7,2,2,16,0,0
PHI,PHI vs. LAL,2023-11-27,W,36,98,32,65,0.49230769230769234,16,32,0.5,18,21,0.8571428571428571,8,23,31,25,5,5,2,14,18,1
NOP,NOP @ UTA,2023-11-27,L,36,88,34,66,0.5151515151515151,5,15,0.3333333333333333,15,22,0.6818181818181818,9,26,35,21,6,4,1,21,0,0
LAL,LAL @ PHI,2023-11-27,L,36,80,33,63,0.5238095238095238,6,18,0.3333333333333333,8,12,0.6666666666666666,3,22,25,20,9,3,3,14,-18,0
LAC,LAC vs. DEN,2023-11-27,L,36,88,31,68,0.45588235294117646,6,15,0.4,20,22,0.9090909090909091,13,25,38,16,8,6,9,14,11,1
IND,IND vs. POR,2023-11-27,L,36,83,31,62,0.5,6,23,0.2608695652173913,15,19,0.7894736842105263,8,28,36,19,14,3,5,17,0,1
DET,DET vs. WAS,2023-11-27,L,36,83,34,78,0.4358974358974359,6,27,0.2222222222222222,9,12,0.75,13,22,35,25,11,7,7,14,-11,1
DEN,DEN @ LAC,2023-11-27,W,36,77,32,75,0.4266666666666667,6,18,0.3333333333333333,7,16,0.4375,18,24,42,21,10,6,5,15,-11,0
TOR,TOR @ CLE,2023-11-26,L,36,72,27,68,0.39705882352941174,7,28,0.25,11,19,0.5789473684210527,13,28,41,12,10,6,3,7,-2,0
SAS,SAS @ DEN,2023-11-26,L,36,84,28,69,0.4057971014492754,11,30,0.36666666666666664,17,19,0.8947368421052632,9,19,28,23,15,9,5,18,-23,0
POR,POR @ MIL,2023-11-26,L,36,88,32,72,0.4444444444444444,12,25,0.48,12,16,0.75,8,24,32,19,14,14,2,18,13,0
PHX,PHX @ NYK,2023-11-26,W,36,95,34,71,0.4788732394366197,14,33,0.42424242424242425,13,17,0.7647058823529411,14,21,35,22,9,4,6,18,3,0
ORL,ORL vs. CHA,2023-11-26,W,36,92,36,66,0.5454545454545454,6,18,0.3333333333333333,14,18,0.7777777777777778,6,25,31,26,12,7,3,16,6,1
NYK,NYK vs. PHX,2023-11-26,L,36,92,33,66,0.5,10,24,0.4166666666666667,16,21,0.7619047619047619,8,20,28,16,6,6,4,14,-3,1
MIN,MIN @ MEM,2023-11-26,W,36,90,32,61,0.5245901639344263,11,24,0.4583333333333333,15,19,0.7894736842105263,5,28,33,21,13,4,4,23,24,0
MIL,MIL vs. POR,2023-11-26,W,36,75,25,63,0.3968253968253968,10,30,0.3333333333333333,15,21,0.7142857142857143,9,27,36,14,16,10,8,15,-13,1
MEM,MEM vs. MIN,2023-11-26,L,36,66,22,66,0.3333333333333333,4,30,0.13333333333333333,18,25,0.72,9,17,26,15,12,4,2,13,-24,1
DEN,DEN vs. SAS,2023-11-26,W,36,107,40,67,0.5970149253731343,10,21,0.47619047619047616,17,22,0.7727272727272727,9,25,34,30,15,8,2,19,23,1
CLE,CLE vs. TOR,2023-11-26,W,36,74,32,72,0.4444444444444444,7,22,0.3181818181818182,3,4,0.75,6,31,37,22,11,1,4,12,2,1
CHI,CHI @ BKN,2023-11-26,L,36,83,29,63,0.4603174603174603,10,26,0.38461538461538464,15,20,0.75,5,24,29,17,9,2,1,14,-13,0
CHA,CHA @ ORL,2023-11-26,L,36,86,34,65,0.5230769230769231,9,22,0.4090909090909091,9,13,0.6923076923076923,5,23,28,21,12,5,5,16,-6,0
BOS,BOS vs. ATL,2023-11-26,W,36,90,33,74,0.44594594594594594,10,34,0.29411764705882354,14,16,0.875,15,30,45,18,8,6,2,13,8,1
BKN,BKN vs. CHI,2023-11-26,W,36,96,32,65,0.49230769230769234,22,43,0.5116279069767442,10,12,0.8333333333333334,5,27,32,25,9,5,1,17,13,1
ATL,ATL @ BOS,2023-11-26,L,36,82,28,69,0.4057971014492754,17,43,0.3953488372093023,9,15,0.6,11,23,34,14,10,5,4,13,-8,0
WAS,WAS vs. ATL,2023-11-25,L,36,78,30,67,0.44776119402985076,9,34,0.2647058823529412,9,9,1.0,6,26,32,24,16,2,4,13,-29,1
UTA,UTA vs. NOP,2023-11-25,W,36,68,25,67,0.373134328358209,9,33,0.2727272727272727,9,12,0.75,13,30,43,13,19,6,6,12,-9,1
PHI,PHI @ OKC,2023-11-25,W,36,93,30,65,0.46153846153846156,10,31,0.3225806451612903,23,27,0.8518518518518519,14,27,41,26,11,1,8,16,11,0
OKC,OKC vs. PHI,2023-11-25,L,36,82,31,76,0.40789473684210525,11,32,0.34375,9,10,0.9,12,16,28,20,3,3,3,17,-11,1
NOP,NOP @ UTA,2023-11-25,L,36,77,29,70,0.4142857142857143,8,25,0.32,11,18,0.6111111111111112,10,25,35,21,8,13,4,12,9,0
MIA,MIA @ BKN,2023-11-25,L,36,76,29,67,0.43283582089552236,10,25,0.4,8,9,0.8888888888888888,10,23,33,20,15,4,2,13,-14,0
LAL,LAL @ CLE,2023-11-25,W,36,93,38,72,0.5277777777777778,8,22,0.36363636363636365,9,11,0.8181818181818182,7,24,31,28,14,8,6,12,-1,0
LAC,LAC vs. DAL,2023-11-25,W,36,79,27,65,0.4153846153846154,7,24,0.2916666666666667,18,24,0.75,10,33,43,18,9,1,5,12,17,1
DAL,DAL @ LAC,2023-11-25,L,36,62,24,70,0.34285714285714286,5,28,0.17857142857142858,9,10,0.9,7,23,30,12,5,4,3,18,-17,0
CLE,CLE vs. LAL,2023-11-25,L,36,94,35,67,0.5223880597014925,7,22,0.3181818181818182,17,19,0.8947368421052632,6,24,30,24,11,11,3,8,1,1
BKN,BKN vs. MIA,2023-11-25,W,36,90,30,58,0.5172413793103449,12,28,0.42857142857142855,18,19,0.9473684210526315,4,25,29,21,9,8,8,13,14,1
ATL,ATL @ WAS,2023-11-25,W,36,107,42,81,0.5185185185185185,12,26,0.46153846153846156,11,17,0.6470588235294118,13,27,40,25,4,11,2,10,29,0
WAS,WAS @ MIL,2023-11-24,L,36,89,33,76,0.4342105263157895,11,27,0.4074074074074074,12,15,0.8,12,27,39,20,7,2,3,14,-3,0
TOR,TOR vs. CHI,2023-11-24,W,36,93,36,64,0.5625,9,27,0.3333333333333333,12,15,0.8,8,23,31,26,11,7,2,12,16,1
SAS,SAS @ GSW,2023-11-24,L,36,81,32,70,0.45714285714285713,10,31,0.3225806451612903,7,8,0.875,8,26,34,20,17,8,3,9,-5,0
SAC,SAC @ MIN,2023-11-24,W,36,92,36,72,0.5,17,31,0.5483870967741935,3,4,0.75,8,25,33,19,12,5,3,15,13,0
PHX,PHX @ MEM,2023-11-24,W,36,81,29,57,0.5087719298245614,7,24,0.2916666666666667,16,21,0.7619047619047619,5,25,30,16,11,9,5,7,8,0
ORL,ORL vs. BOS,2023-11-24,W,36,77,28,61,0.45901639344262296,9,20,0.45,12,16,0.75,9,24,33,14,15,4,2,18,3,1
NYK,NYK vs. MIA,2023-11-24,W,36,71,28,62,0.45161290322580644,6,20,0.3,9,13,0.6923076923076923,5,25,30,17,15,5,1,11,-16,1
NOP,NOP @ LAC,2023-11-24,W,36,85,32,65,0.49230769230769234,8,20,0.4,13,18,0.7222222222222222,8,28,36,23,10,4,0,14,2,0
MIN,MIN vs. SAC,2023-11-24,L,36,79,27,61,0.4426229508196721,6,21,0.2857142857142857,19,20,0.95,7,24,31,19,12,5,7,11,-13,1
MIL,MIL vs. WAS,2023-11-24,W,36,92,35,69,0.5072463768115942,7,22,0.3181818181818182,15,19,0.7894736842105263,6,31,37,23,8,5,5,15,3,1
MIA,MIA @ NYK,2023-11-24,L,36,87,31,66,0.4696969696969697,9,29,0.3103448275862069,16,17,0.9411764705882353,9,24,33,18,9,10,0,12,16,0
MEM,MEM vs. PHX,2023-11-24,L,36,73,30,63,0.47619047619047616,8,26,0.3076923076923077,5,8,0.625,5,23,28,17,11,5,2,15,-8,1
LAC,LAC vs. NOP,2023-11-24,L,36,83,33,66,0.5,9,26,0.34615384615384615,8,12,0.6666666666666666,4,23,27,20,7,7,7,17,-2,1
IND,IND vs. DET,2023-11-24,W,36,97,33,74,0.44594594594594594,13,31,0.41935483870967744,18,19,0.9473684210526315,8,16,24,16,6,2,6,17,1,1
HOU,HOU vs. DEN,2023-11-24,W,36,84,32,62,0.5161290322580645,10,22,0.45454545454545453,10,12,0.8333333333333334,3,31,34,21,7,7,8,12,15,1
GSW,GSW vs. SAS,2023-11-24,W,36,86,31,65,0.47692307692307695,14,32,0.4375,10,14,0.7142857142857143,5,25,30,26,16,7,2,14,5,1
DET,DET @ IND,2023-11-24,L,36,96,37,73,0.5068493150684932,7,14,0.5,15,18,0.8333333333333334,14,23,37,16,8,3,10,14,-1,0
DEN,DEN @ HOU,2023-11-24,L,36,69,26,73,0.3561643835616438,6,23,0.2608695652173913,11,13,0.8461538461538461,13,23,36,12,10,5,3,9,-15,0
CHI,CHI @ TOR,2023-11-24,L,36,77,29,58,0.5,7,19,0.3684210526315789,12,16,0.75,6,21,27,13,9,4,2,13,-16,0
BOS,BOS @ ORL,2023-11-24,L,36,74,27,59,0.4576271186440678,6,22,0.2727272727272727,14,19,0.7368421052631579,3,22,25,15,13,7,3,15,-3,0
WAS,WAS @ CHA,2023-11-22,L,36,91,34,69,0.4927536231884058,10,23,0.43478260869565216,13,16,0.8125,6,29,35,19,8,4,1,11,13,0
UTA,UTA @ POR,2023-11-22,L,36,73,28,61,0.45901639344262296,7,24,0.2916666666666667,10,13,0.7692307692307693,10,23,33,20,20,6,3,10,-16,0
TOR,TOR @ IND,2023-11-22,W,36,100,37,66,0.5606060606060606,9,19,0.47368421052631576,17,19,0.8947368421052632,7,22,29,21,13,5,2,9,-1,0
SAS,SAS vs. LAC,2023-11-22,L,36,70,23,70,0.32857142857142857,7,28,0.25,17,19,0.8947368421052632,8,27,35,17,11,8,2,16,-12,1
SAC,SAC @ NOP,2023-11-22,L,36,79,26,60,0.43333333333333335,10,33,0.30303030303030304,17,20,0.85,2,25,27,16,12,0,0,19,-14,0
POR,POR vs. UTA,2023-11-22,W,36,89,35,71,0.49295774647887325,11,28,0.39285714285714285,8,10,0.8,11,20,31,22,11,8,6,13,16,1
PHX,PHX vs. GSW,2023-11-22,W,36,91,28,64,0.4375,7,18,0.3888888888888889,28,33,0.8484848484848485,10,27,37,17,7,7,6,15,16,1
PHI,PHI @ MIN,2023-11-22,L,36,79,28,65,0.4307692307692308,5,22,0.22727272727272727,18,22,0.8181818181818182,11,23,34,16,12,5,11,18,-12,0
ORL,ORL vs. DEN,2023-11-22,W,36,82,32,58,0.5517241379310345,6,20,0.3,12,16,0.75,6,23,29,19,11,5,5,16,-6,1
OKC,OKC vs. CHI,2023-11-22,W,36,84,31,62,0.5,9,24,0.375,13,16,0.8125,10,26,36,20,12,3,8,12,7,1
NOP,NOP vs. SAC,2023-11-22,W,36,93,32,67,0.47761194029850745,5,24,0.20833333333333334,24,31,0.7741935483870968,10,28,38,18,5,8,2,20,14,1
MIN,MIN vs. PHI,2023-11-22,W,36,91,35,73,0.4794520547945205,7,20,0.35,14,18,0.7777777777777778,9,26,35,20,6,7,5,16,12,1
MIL,MIL @ BOS,2023-11-22,L,36,79,31,74,0.4189189189189189,8,23,0.34782608695652173,9,12,0.75,10,23,33,16,9,7,0,12,-15,0
MIA,MIA @ CLE,2023-11-22,W,36,101,35,69,0.5072463768115942,15,26,0.5769230769230769,16,19,0.8421052631578947,8,18,26,22,6,10,5,16,22,0
MEM,MEM @ HOU,2023-11-22,L,36,68,21,57,0.3684210526315789,5,20,0.25,21,26,0.8076923076923077,4,30,34,13,8,3,6,14,-6,0
LAL,LAL vs. DAL,2023-11-22,L,36,71,27,63,0.42857142857142855,6,19,0.3157894736842105,11,13,0.8461538461538461,6,31,37,20,11,1,1,12,-20,1
LAC,LAC @ SAS,2023-11-22,W,36,82,30,63,0.47619047619047616,9,23,0.391304347826087,13,19,0.6842105263157895,6,34,40,23,14,8,2,19,12,0
IND,IND vs. TOR,2023-11-22,L,36,101,39,69,0.5652173913043478,15,28,0.5357142857142857,8,11,0.7272727272727273,5,21,26,28,11,8,4,15,1,1
HOU,HOU vs. MEM,2023-11-22,W,36,74,26,69,0.37681159420289856,10,33,0.30303030303030304,12,15,0.8,5,29,34,15,6,5,4,16,6,1
GSW,GSW @ PHX,2023-11-22,L,36,75,27,66,0.4090909090909091,8,27,0.2962962962962963,13,17,0.7647058823529411,8,26,34,19,12,3,3,22,-16,0
DEN,DEN @ ORL,2023-11-22,L,36,88,31,69,0.4492753623188406,11,26,0.4230769230769231,15,20,0.75,14,19,33,22,7,6,1,15,6,0
DAL,DAL @ LAL,2023-11-22,W,36,91,35,77,0.45454545454545453,15,40,0.375,6,8,0.75,9,29,38,19,4,4,4,12,20,0
CLE,CLE vs. MIA,2023-11-22,L,36,79,30,55,0.5454545454545454,10,18,0.5555555555555556,9,12,0.75,5,23,28,20,17,2,5,14,-22,1
CHI,CHI @ OKC,2023-11-22,L,36,77,25,66,0.3787878787878788,13,31,0.41935483870967744,14,14,1.0,9,21,30,17,9,7,1,13,-7,0
CHA,CHA vs. WAS,2023-11-22,W,36,78,29,65,0.4461538461538462,10,25,0.4,10,12,0.8333333333333334,6,25,31,16,10,4,2,14,-13,1
BOS,BOS vs. MIL,2023-11-22,W,36,94,36,64,0.5625,15,35,0.42857142857142855,7,8,0.875,2,30,32,24,11,3,4,11,15,1
BKN,BKN @ ATL,2023-11-22,L,36,95,36,78,0.46153846153846156,10,27,0.37037037037037035,13,17,0.7647058823529411,19,25,44,22,14,7,3,14,-5,0
ATL,ATL vs. BKN,2023-11-22,W,36,100,36,78,0.46153846153846156,13,33,0.3939393939393939,15,15,1.0,14,24,38,20,12,9,6,12,5,1
UTA,UTA @ LAL,2023-11-21,L,36,75,29,74,0.3918918918918919,9,35,0.2571428571428571,8,11,0.7272727272727273,11,21,32,18,10,5,2,17,-27,0
