index,TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,COURT,Opponent,OppPTS,OppFGM,OppFGA,OppFG%,Opp3PM,Opp3PA,Opp3P%,OppFTM,OppFTA,OppFT%,OppOREB,OppDREB,OppREB,OppAST,OppTOV,OppSTL,OppBLK,OppPF,Pos,OppPos,Pace,OFFRTG,DEFRTG,Margin,formatted_date,week_of_season,PTS/Q
1561,TOR,TOR @ WAS,2023-12-27,W,36,97,38,66,0.5757575757575758,13,30,0.4333333333333333,8,11,0.7272727272727273,7,25,32,32,11,9,4,15,16,0,WAS,81,33,66,0.5,7,22,0.3181818181818182,8,11,0.7272727272727273,9,21,30,21,13,8,2,12,73.98161764705883,73.98161764705883,98.6421568627451,131.1136510460667,109.48665705908662,30,2023-12-27,10,32.333333333333336
1562,PHX,PHX @ HOU,2023-12-27,W,36,104,39,64,0.609375,10,22,0.4545454545454545,16,21,0.7619047619047619,7,30,37,24,14,4,7,13,20,0,HOU,84,30,70,0.4285714285714285,11,30,0.3666666666666666,13,18,0.7222222222222222,4,17,21,14,8,10,1,17,79.38131127450981,79.38131127450981,105.84174836601308,131.0132049095988,105.81835781159903,16,2023-12-27,10,34.666666666666664
1563,PHI,PHI @ ORL,2023-12-27,W,36,84,35,73,0.4794520547945205,5,20,0.25,9,13,0.6923076923076923,10,23,33,10,8,9,5,17,9,0,ORL,75,26,59,0.4406779661016949,6,21,0.2857142857142857,17,20,0.85,7,25,32,14,14,3,7,12,73.67192857142857,73.67192857142857,98.22923809523809,114.0190051066165,101.8026831309076,20,2023-12-27,10,28.0
1564,ORL,ORL vs. PHI,2023-12-27,L,36,75,26,59,0.4406779661016949,6,21,0.2857142857142857,17,20,0.85,7,25,32,14,14,3,7,12,-9,1,PHI,84,35,73,0.4794520547945205,5,20,0.25,9,13,0.6923076923076923,10,23,33,10,8,9,5,17,73.67192857142857,73.67192857142857,98.22923809523809,101.8026831309076,114.0190051066165,-20,2023-12-27,10,25.0
1565,OKC,OKC vs. NYK,2023-12-27,W,36,93,37,71,0.5211267605633803,9,23,0.391304347826087,10,13,0.7692307692307693,3,18,21,14,4,6,6,18,4,1,NYK,89,29,60,0.4833333333333333,10,25,0.4,21,26,0.8076923076923077,7,26,33,15,16,2,2,12,76.77447586206897,76.77447586206897,102.36596781609195,121.13400834814085,115.92394347295199,9,2023-12-27,10,31.0
1566,NYK,NYK @ OKC,2023-12-27,L,36,89,29,60,0.4833333333333333,10,25,0.4,21,26,0.8076923076923077,7,26,33,15,16,2,2,12,-4,0,OKC,93,37,71,0.5211267605633803,9,23,0.391304347826087,10,13,0.7692307692307693,3,18,21,14,4,6,6,18,76.77447586206897,76.77447586206897,102.36596781609195,115.92394347295199,121.13400834814085,-9,2023-12-27,10,29.666666666666668
1567,MIL,MIL @ BKN,2023-12-27,W,36,100,37,64,0.578125,16,37,0.4324324324324324,10,15,0.6666666666666666,4,23,27,28,9,5,7,10,8,0,BKN,92,37,76,0.4868421052631579,3,19,0.1578947368421052,15,16,0.9375,11,24,35,23,7,6,2,11,75.385987394958,75.385987394958,100.51464985994399,132.65064696451566,122.0385952073544,22,2023-12-27,10,33.333333333333336
1568,HOU,HOU vs. PHX,2023-12-27,L,36,84,30,70,0.4285714285714285,11,30,0.3666666666666666,13,18,0.7222222222222222,4,17,21,14,8,10,1,17,-20,1,PHX,104,39,64,0.609375,10,22,0.4545454545454545,16,21,0.7619047619047619,7,30,37,24,14,4,7,13,79.38131127450981,79.38131127450981,105.84174836601308,105.81835781159903,131.0132049095988,-16,2023-12-27,10,28.0
1569,DAL,DAL vs. CLE,2023-12-27,L,36,90,30,64,0.46875,8,30,0.2666666666666666,22,25,0.88,5,22,27,15,7,10,5,11,8,1,CLE,82,30,73,0.410958904109589,14,37,0.3783783783783784,8,11,0.7272727272727273,16,26,42,26,13,6,2,19,73.07981324278438,73.07981324278438,97.43975099037917,123.1530240793086,112.20608860559227,-3,2023-12-27,10,30.0
1570,CLE,CLE @ DAL,2023-12-27,W,36,82,30,73,0.410958904109589,14,37,0.3783783783783784,8,11,0.7272727272727273,16,26,42,26,13,6,2,19,-8,0,DAL,90,30,64,0.46875,8,30,0.2666666666666666,22,25,0.88,5,22,27,15,7,10,5,11,73.07981324278438,73.07981324278438,97.43975099037917,112.20608860559227,123.1530240793086,3,2023-12-27,10,27.333333333333332
1571,BKN,BKN vs. MIL,2023-12-27,L,36,92,37,76,0.4868421052631579,3,19,0.1578947368421052,15,16,0.9375,11,24,35,23,7,6,2,11,-8,1,MIL,100,37,64,0.578125,16,37,0.4324324324324324,10,15,0.6666666666666666,4,23,27,28,9,5,7,10,75.385987394958,75.385987394958,100.51464985994399,122.0385952073544,132.65064696451566,-22,2023-12-27,10,30.666666666666668
1572,WAS,WAS vs. ORL,2023-12-26,L,36,88,33,64,0.515625,9,28,0.3214285714285714,13,17,0.7647058823529411,7,25,32,18,15,9,5,14,-10,1,ORL,98,38,70,0.5428571428571428,11,22,0.5,11,16,0.6875,6,25,31,25,15,8,3,13,81.65848286290323,81.65848286290323,108.87797715053763,107.76590124475318,120.01202638620241,-8,2023-12-26,10,29.333333333333332
1573,UTA,UTA @ SAS,2023-12-26,W,36,100,37,71,0.5211267605633803,10,30,0.3333333333333333,16,17,0.9411764705882352,11,30,41,26,12,2,7,13,7,0,SAS,93,37,79,0.4683544303797468,12,27,0.4444444444444444,7,11,0.6363636363636364,11,21,32,31,6,8,6,13,77.31865091463415,77.31865091463415,103.09153455284553,129.33490020461923,120.28145719029591,12,2023-12-26,10,33.333333333333336
1574,SAS,SAS vs. UTA,2023-12-26,L,36,93,37,79,0.4683544303797468,12,27,0.4444444444444444,7,11,0.6363636363636364,11,21,32,31,6,8,6,13,-7,1,UTA,100,37,71,0.5211267605633803,10,30,0.3333333333333333,16,17,0.9411764705882352,11,30,41,26,12,2,7,13,77.31865091463415,77.31865091463415,103.09153455284553,120.28145719029591,129.33490020461923,-12,2023-12-26,10,31.0
1575,SAC,SAC @ POR,2023-12-26,L,36,95,37,72,0.5138888888888888,8,30,0.2666666666666666,13,16,0.8125,9,22,31,21,9,3,5,16,-9,0,POR,104,39,73,0.5342465753424658,10,26,0.3846153846153846,16,20,0.8,10,23,33,22,6,4,3,13,76.24921875,76.24921875,101.66562499999999,124.59144048607055,136.3948401110667,-17,2023-12-26,10,31.666666666666668
1576,POR,POR vs. SAC,2023-12-26,W,36,104,39,73,0.5342465753424658,10,26,0.3846153846153846,16,20,0.8,10,23,33,22,6,4,3,13,9,1,SAC,95,37,72,0.5138888888888888,8,30,0.2666666666666666,13,16,0.8125,9,22,31,21,9,3,5,16,76.24921875,76.24921875,101.66562499999999,136.3948401110667,124.59144048607055,17,2023-12-26,10,34.666666666666664
1577,ORL,ORL @ WAS,2023-12-26,W,36,98,38,70,0.5428571428571428,11,22,0.5,11,16,0.6875,6,25,31,25,15,8,3,13,10,0,WAS,88,33,64,0.515625,9,28,0.3214285714285714,13,17,0.7647058823529411,7,25,32,18,15,9,5,14,81.65848286290323,81.65848286290323,108.87797715053763,120.01202638620241,107.76590124475318,8,2023-12-26,10,32.666666666666664
1578,OKC,OKC vs. MIN,2023-12-26,W,36,102,38,61,0.6229508196721312,13,29,0.4482758620689655,13,16,0.8125,1,16,17,28,9,6,4,19,11,1,MIN,91,28,52,0.5384615384615384,10,19,0.5263157894736842,25,31,0.8064516129032258,4,19,23,18,17,6,0,13,75.71675,75.71675,100.95566666666667,134.7125966183176,120.18476757124415,23,2023-12-26,10,34.0
1579,NOP,NOP vs. MEM,2023-12-26,L,36,80,31,69,0.4492753623188406,6,20,0.3,12,17,0.7058823529411765,6,29,35,13,9,10,5,12,13,1,MEM,67,24,61,0.3934426229508196,6,31,0.1935483870967742,13,14,0.9285714285714286,3,30,33,16,14,7,10,13,77.45588541666666,77.45588541666666,103.27451388888888,103.28459815499818,86.50085095481099,0,2023-12-26,10,26.666666666666668
1580,MIN,MIN @ OKC,2023-12-26,L,36,91,28,52,0.5384615384615384,10,19,0.5263157894736842,25,31,0.8064516129032258,4,19,23,18,17,6,0,13,-11,0,OKC,102,38,61,0.6229508196721312,13,29,0.4482758620689655,13,16,0.8125,1,16,17,28,9,6,4,19,75.71675,75.71675,100.95566666666667,120.18476757124415,134.7125966183176,-23,2023-12-26,10,30.333333333333332
1581,MEM,MEM @ NOP,2023-12-26,W,36,67,24,61,0.3934426229508196,6,31,0.1935483870967742,13,14,0.9285714285714286,3,30,33,16,14,7,10,13,-13,0,NOP,80,31,69,0.4492753623188406,6,20,0.3,12,17,0.7058823529411765,6,29,35,13,9,10,5,12,77.45588541666666,77.45588541666666,103.27451388888888,86.50085095481099,103.28459815499818,0,2023-12-26,10,22.333333333333332
1582,LAC,LAC vs. CHA,2023-12-26,W,36,82,29,63,0.4603174603174603,10,26,0.3846153846153846,14,17,0.8235294117647058,7,26,33,17,12,5,2,11,2,1,CHA,80,35,70,0.5,3,18,0.1666666666666666,7,9,0.7777777777777778,4,26,30,25,8,7,6,16,75.34484848484848,75.34484848484848,100.45979797979797,108.83292175773616,106.1784602514499,9,2023-12-26,10,27.333333333333332
1583,IND,IND @ HOU,2023-12-26,W,36,101,37,63,0.5873015873015873,16,31,0.5161290322580645,11,13,0.8461538461538461,7,23,30,24,17,5,7,18,11,0,HOU,90,35,68,0.5147058823529411,4,14,0.2857142857142857,16,19,0.8421052631578947,9,18,27,13,11,13,0,12,77.03973125,77.03973125,102.71964166666666,131.10118423472562,116.82283743688421,6,2023-12-26,10,33.666666666666664
1584,HOU,HOU vs. IND,2023-12-26,L,36,90,35,68,0.5147058823529411,4,14,0.2857142857142857,16,19,0.8421052631578947,9,18,27,13,11,13,0,12,-11,1,IND,101,37,63,0.5873015873015873,16,31,0.5161290322580645,11,13,0.8461538461538461,7,23,30,24,17,5,7,18,77.03973125,77.03973125,102.71964166666666,116.82283743688421,131.10118423472562,-6,2023-12-26,10,30.0
1585,DET,DET vs. BKN,2023-12-26,L,36,85,30,71,0.4225352112676056,6,19,0.3157894736842105,19,25,0.76,16,26,42,15,10,5,3,15,-3,1,BKN,88,33,63,0.5238095238095238,6,15,0.4,16,23,0.6956521739130435,5,25,30,19,8,5,6,17,74.45129032258065,74.45129032258065,99.26838709677419,114.1686055832131,118.19808578026768,-6,2023-12-26,10,28.333333333333332
1586,CHI,CHI vs. ATL,2023-12-26,W,36,83,30,71,0.4225352112676056,4,19,0.2105263157894736,19,21,0.9047619047619048,14,23,37,14,8,8,2,12,-2,1,ATL,85,31,68,0.4558823529411764,11,34,0.3235294117647059,12,14,0.8571428571428571,10,24,34,20,13,4,3,14,72.92019936204147,72.92019936204147,97.22693248272196,113.82305688429804,116.56578114657027,5,2023-12-26,10,27.666666666666668
1587,CHA,CHA @ LAC,2023-12-26,L,36,80,35,70,0.5,3,18,0.1666666666666666,7,9,0.7777777777777778,4,26,30,25,8,7,6,16,-2,0,LAC,82,29,63,0.4603174603174603,10,26,0.3846153846153846,14,17,0.8235294117647058,7,26,33,17,12,5,2,11,75.34484848484848,75.34484848484848,100.45979797979797,106.1784602514499,108.83292175773616,-9,2023-12-26,10,26.666666666666668
1588,BKN,BKN @ DET,2023-12-26,W,36,88,33,63,0.5238095238095238,6,15,0.4,16,23,0.6956521739130435,5,25,30,19,8,5,6,17,3,0,DET,85,30,71,0.4225352112676056,6,19,0.3157894736842105,19,25,0.76,16,26,42,15,10,5,3,15,74.45129032258065,74.45129032258065,99.26838709677419,118.19808578026768,114.1686055832131,6,2023-12-26,10,29.333333333333332
1589,ATL,ATL @ CHI,2023-12-26,L,36,85,31,68,0.4558823529411764,11,34,0.3235294117647059,12,14,0.8571428571428571,10,24,34,20,13,4,3,14,2,0,CHI,83,30,71,0.4225352112676056,4,19,0.2105263157894736,19,21,0.9047619047619048,14,23,37,14,8,8,2,12,72.92019936204147,72.92019936204147,97.22693248272196,116.56578114657027,113.82305688429804,-5,2023-12-26,10,28.333333333333332
1590,PHX,PHX vs. DAL,2023-12-25,L,36,92,31,71,0.4366197183098591,13,33,0.3939393939393939,17,22,0.7727272727272727,12,29,41,22,10,3,2,15,1,1,DAL,91,32,65,0.4923076923076923,12,36,0.3333333333333333,15,22,0.6818181818181818,5,22,27,21,8,4,5,17,75.65073529411765,75.65073529411765,100.86764705882354,121.61150799436263,120.2896437770326,-14,2023-12-25,10,30.666666666666668
1591,PHI,PHI @ MIA,2023-12-25,L,36,86,32,75,0.4266666666666667,13,34,0.3823529411764705,9,12,0.75,3,27,30,20,5,8,3,14,0,0,MIA,86,31,65,0.4769230769230769,10,24,0.4166666666666667,14,21,0.6666666666666666,7,34,41,22,10,3,6,9,78.48972972972973,78.48972972972973,104.65297297297298,109.5684751318816,109.5684751318816,-6,2023-12-25,10,28.666666666666668
1592,NYK,NYK vs. MIL,2023-12-25,W,36,98,38,75,0.5066666666666667,7,24,0.2916666666666667,15,16,0.9375,6,27,33,22,10,7,4,16,11,1,MIL,87,30,64,0.46875,8,25,0.32,19,24,0.7916666666666666,9,20,29,18,10,6,2,16,78.38442307692307,78.38442307692307,104.51256410256408,125.02484059087486,110.9914401163889,7,2023-12-25,10,32.666666666666664
1593,MIL,MIL @ NYK,2023-12-25,L,36,87,30,64,0.46875,8,25,0.32,19,24,0.7916666666666666,9,20,29,18,10,6,2,16,-11,0,NYK,98,38,75,0.5066666666666667,7,24,0.2916666666666667,15,16,0.9375,6,27,33,22,10,7,4,16,78.38442307692307,78.38442307692307,104.51256410256408,110.9914401163889,125.02484059087486,-7,2023-12-25,10,29.0
1594,MIA,MIA vs. PHI,2023-12-25,W,36,86,31,65,0.4769230769230769,10,24,0.4166666666666667,14,21,0.6666666666666666,7,34,41,22,10,3,6,9,0,1,PHI,86,32,75,0.4266666666666667,13,34,0.3823529411764705,9,12,0.75,3,27,30,20,5,8,3,14,78.48972972972973,78.48972972972973,104.65297297297298,109.5684751318816,109.5684751318816,6,2023-12-25,10,28.666666666666668
1595,LAL,LAL vs. BOS,2023-12-25,L,36,90,34,71,0.4788732394366197,10,22,0.4545454545454545,12,17,0.7058823529411765,11,26,37,20,9,2,1,16,-9,1,BOS,99,34,70,0.4857142857142857,12,35,0.3428571428571428,19,23,0.8260869565217391,8,26,34,22,5,5,6,14,75.08323529411766,75.08323529411766,100.11098039215688,119.86697116533414,131.85366828186756,-11,2023-12-25,10,30.0
1596,GSW,GSW @ DEN,2023-12-25,L,36,89,29,63,0.4603174603174603,13,29,0.4482758620689655,18,21,0.8571428571428571,8,22,30,19,11,4,2,15,-3,0,DEN,92,30,62,0.4838709677419355,13,28,0.4642857142857143,19,23,0.8260869565217391,7,24,31,21,10,6,3,15,73.12008620689656,73.12008620689656,97.49344827586208,121.71758078644837,125.82042058823875,-6,2023-12-25,10,29.666666666666668
1597,DEN,DEN vs. GSW,2023-12-25,W,36,92,30,62,0.4838709677419355,13,28,0.4642857142857143,19,23,0.8260869565217391,7,24,31,21,10,6,3,15,3,1,GSW,89,29,63,0.4603174603174603,13,29,0.4482758620689655,18,21,0.8571428571428571,8,22,30,19,11,4,2,15,73.12008620689656,73.12008620689656,97.49344827586208,125.82042058823875,121.71758078644837,6,2023-12-25,10,30.666666666666668
1598,DAL,DAL @ PHX,2023-12-25,W,36,91,32,65,0.4923076923076923,12,36,0.3333333333333333,15,22,0.6818181818181818,5,22,27,21,8,4,5,17,-1,0,PHX,92,31,71,0.4366197183098591,13,33,0.3939393939393939,17,22,0.7727272727272727,12,29,41,22,10,3,2,15,75.65073529411765,75.65073529411765,100.86764705882354,120.2896437770326,121.61150799436263,14,2023-12-25,10,30.333333333333332
1599,BOS,BOS @ LAL,2023-12-25,W,36,99,34,70,0.4857142857142857,12,35,0.3428571428571428,19,23,0.8260869565217391,8,26,34,22,5,5,6,14,9,0,LAL,90,34,71,0.4788732394366197,10,22,0.4545454545454545,12,17,0.7058823529411765,11,26,37,20,9,2,1,16,75.08323529411766,75.08323529411766,100.11098039215688,131.85366828186756,119.86697116533414,11,2023-12-25,10,33.0
1600,UTA,UTA @ TOR,2023-12-23,W,36,85,34,68,0.5,11,27,0.4074074074074074,6,7,0.8571428571428571,4,20,24,25,11,5,4,12,-13,0,TOR,98,37,72,0.5138888888888888,11,24,0.4583333333333333,13,15,0.8666666666666667,11,22,33,30,9,7,5,12,74.95718362282878,74.95718362282878,99.94291149710503,113.3980705941473,130.74130492031102,7,2023-12-23,9,28.333333333333332
1601,TOR,TOR vs. UTA,2023-12-23,L,36,98,37,72,0.5138888888888888,11,24,0.4583333333333333,13,15,0.8666666666666667,11,22,33,30,9,7,5,12,13,1,UTA,85,34,68,0.5,11,27,0.4074074074074074,6,7,0.8571428571428571,4,20,24,25,11,5,4,12,74.95718362282878,74.95718362282878,99.94291149710503,130.74130492031102,113.3980705941473,-7,2023-12-23,9,32.666666666666664
1603,SAC,SAC vs. MIN,2023-12-23,L,36,70,25,63,0.3968253968253968,5,26,0.1923076923076923,15,19,0.7894736842105263,4,25,29,15,9,9,2,14,-11,1,MIN,81,33,67,0.4925373134328358,7,26,0.2692307692307692,8,9,0.8888888888888888,5,31,36,23,11,7,4,16,75.24490476190476,75.24490476190476,100.32653968253967,93.02955492002938,107.64848497889115,-12,2023-12-23,9,23.333333333333332
1604,POR,POR @ GSW,2023-12-23,L,36,77,28,61,0.4590163934426229,8,23,0.3478260869565217,13,17,0.7647058823529411,5,16,21,19,9,11,2,11,-12,0,GSW,89,36,64,0.5625,7,24,0.2916666666666667,10,11,0.9090909090909092,11,26,37,27,15,7,1,10,71.14945639187574,71.14945639187574,94.86594185583432,108.22289291417874,125.08879830340143,-20,2023-12-23,9,25.666666666666668
1605,ORL,ORL @ IND,2023-12-23,W,36,93,31,56,0.5535714285714286,5,13,0.3846153846153846,26,31,0.8387096774193549,6,22,28,21,10,7,4,13,1,0,IND,92,35,65,0.5384615384615384,14,29,0.4827586206896552,8,11,0.7272727272727273,6,20,26,22,11,4,5,23,72.87417582417584,72.87417582417584,97.16556776556777,127.61722372597657,126.2449955138693,7,2023-12-23,9,31.0
1606,OKC,OKC vs. LAL,2023-12-23,L,36,91,35,72,0.4861111111111111,12,34,0.3529411764705882,9,12,0.75,7,20,27,20,6,3,5,14,-16,1,LAL,107,39,68,0.5735294117647058,13,23,0.5652173913043478,16,20,0.8,7,29,36,31,6,6,4,10,74.52856481481481,74.52856481481481,99.37141975308641,122.1008350638613,143.56911375640834,-9,2023-12-23,9,30.333333333333332
1607,NYK,NYK vs. MIL,2023-12-23,L,36,87,31,69,0.4492753623188406,7,21,0.3333333333333333,18,19,0.9473684210526316,7,22,29,11,7,5,1,16,-13,1,MIL,100,37,72,0.5138888888888888,13,26,0.5,13,16,0.8125,11,31,42,20,10,3,2,17,76.01333333333334,76.01333333333334,101.35111111111111,114.45360463076652,131.55586739168567,-19,2023-12-23,9,29.0
1608,NOP,NOP vs. HOU,2023-12-23,L,36,84,31,63,0.492063492063492,6,22,0.2727272727272727,16,24,0.6666666666666666,10,26,36,17,10,7,4,14,5,1,HOU,79,26,65,0.4,8,24,0.3333333333333333,19,24,0.7916666666666666,12,22,34,14,9,5,2,16,71.16105263157894,71.16105263157894,94.88140350877191,118.04209872342946,111.0157833232253,-2,2023-12-23,9,28.0
1609,MIN,MIN @ SAC,2023-12-23,W,36,81,33,67,0.4925373134328358,7,26,0.2692307692307692,8,9,0.8888888888888888,5,31,36,23,11,7,4,16,11,0,SAC,70,25,63,0.3968253968253968,5,26,0.1923076923076923,15,19,0.7894736842105263,4,25,29,15,9,9,2,14,75.24490476190476,75.24490476190476,100.32653968253967,107.64848497889115,93.02955492002938,12,2023-12-23,9,27.0
1610,MIL,MIL @ NYK,2023-12-23,W,36,100,37,72,0.5138888888888888,13,26,0.5,13,16,0.8125,11,31,42,20,10,3,2,17,13,0,NYK,87,31,69,0.4492753623188406,7,21,0.3333333333333333,18,19,0.9473684210526316,7,22,29,11,7,5,1,16,76.01333333333334,76.01333333333334,101.35111111111111,131.55586739168567,114.45360463076652,19,2023-12-23,9,33.333333333333336
1611,MEM,MEM @ ATL,2023-12-23,W,36,90,38,73,0.5205479452054794,8,25,0.32,6,10,0.6,12,23,35,22,11,6,4,12,-3,0,ATL,93,35,70,0.5,9,32,0.28125,14,17,0.8235294117647058,10,20,30,23,9,8,3,13,74.20388257575758,74.20388257575758,98.9385101010101,121.28745407373471,125.33036920952587,6,2023-12-23,9,30.0
1612,LAL,LAL @ OKC,2023-12-23,W,36,107,39,68,0.5735294117647058,13,23,0.5652173913043478,16,20,0.8,7,29,36,31,6,6,4,10,16,0,OKC,91,35,72,0.4861111111111111,12,34,0.3529411764705882,9,12,0.75,7,20,27,20,6,3,5,14,74.52856481481481,74.52856481481481,99.37141975308641,143.56911375640834,122.1008350638613,9,2023-12-23,9,35.666666666666664
1614,IND,IND vs. ORL,2023-12-23,L,36,92,35,65,0.5384615384615384,14,29,0.4827586206896552,8,11,0.7272727272727273,6,20,26,22,11,4,5,23,-1,1,ORL,93,31,56,0.5535714285714286,5,13,0.3846153846153846,26,31,0.8387096774193549,6,22,28,21,10,7,4,13,72.87417582417584,72.87417582417584,97.16556776556777,126.2449955138693,127.61722372597657,-7,2023-12-23,9,30.666666666666668
1615,HOU,HOU @ NOP,2023-12-23,W,36,79,26,65,0.4,8,24,0.3333333333333333,19,24,0.7916666666666666,12,22,34,14,9,5,2,16,-5,0,NOP,84,31,63,0.492063492063492,6,22,0.2727272727272727,16,24,0.6666666666666666,10,26,36,17,10,7,4,14,71.16105263157894,71.16105263157894,94.88140350877191,111.0157833232253,118.04209872342946,2,2023-12-23,9,26.333333333333332
1616,GSW,GSW vs. POR,2023-12-23,W,36,89,36,64,0.5625,7,24,0.2916666666666667,10,11,0.9090909090909092,11,26,37,27,15,7,1,10,12,1,POR,77,28,61,0.4590163934426229,8,23,0.3478260869565217,13,17,0.7647058823529411,5,16,21,19,9,11,2,11,71.14945639187574,71.14945639187574,94.86594185583432,125.08879830340143,108.22289291417874,20,2023-12-23,9,29.666666666666668
1617,DET,DET @ BKN,2023-12-23,L,36,82,27,57,0.4736842105263157,11,26,0.4230769230769231,17,23,0.7391304347826086,5,22,27,19,11,4,3,16,-16,0,BKN,98,38,70,0.5428571428571428,8,20,0.4,14,18,0.7777777777777778,6,24,30,27,8,9,2,18,74.76418719211824,74.76418719211824,99.68558292282432,109.67818026201262,131.0788008009419,-11,2023-12-23,9,27.333333333333332
1618,DEN,DEN @ CHA,2023-12-23,W,36,84,33,71,0.4647887323943662,11,24,0.4583333333333333,7,8,0.875,8,26,34,21,13,10,7,15,15,0,CHA,69,26,64,0.40625,2,15,0.1333333333333333,15,15,1.0,8,25,33,17,14,5,9,9,75.88798573975045,75.88798573975045,101.18398098633392,110.68945786500225,90.92348324625186,7,2023-12-23,9,28.0
1620,CLE,CLE @ CHI,2023-12-23,W,36,82,29,66,0.4393939393939394,9,36,0.25,15,20,0.75,11,25,36,23,8,6,3,12,10,0,CHI,72,27,61,0.4426229508196721,5,25,0.2,13,14,0.9285714285714286,4,25,29,18,10,5,4,16,70.7425622605364,70.7425622605364,94.32341634738187,115.91324568935431,101.77748401992086,14,2023-12-23,9,27.333333333333332
1621,CHI,CHI vs. CLE,2023-12-23,L,36,72,27,61,0.4426229508196721,5,25,0.2,13,14,0.9285714285714286,4,25,29,18,10,5,4,16,-10,1,CLE,82,29,66,0.4393939393939394,9,36,0.25,15,20,0.75,11,25,36,23,8,6,3,12,70.7425622605364,70.7425622605364,94.32341634738187,101.77748401992086,115.91324568935431,-14,2023-12-23,9,24.0
1622,CHA,CHA vs. DEN,2023-12-23,L,36,69,26,64,0.40625,2,15,0.1333333333333333,15,15,1.0,8,25,33,17,14,5,9,9,-15,1,DEN,84,33,71,0.4647887323943662,11,24,0.4583333333333333,7,8,0.875,8,26,34,21,13,10,7,15,75.88798573975045,75.88798573975045,101.18398098633392,90.92348324625186,110.68945786500225,-7,2023-12-23,9,23.0
1624,BKN,BKN vs. DET,2023-12-23,W,36,98,38,70,0.5428571428571428,8,20,0.4,14,18,0.7777777777777778,6,24,30,27,8,9,2,18,16,1,DET,82,27,57,0.4736842105263157,11,26,0.4230769230769231,17,23,0.7391304347826086,5,22,27,19,11,4,3,16,74.76418719211824,74.76418719211824,99.68558292282432,131.0788008009419,109.67818026201262,11,2023-12-23,9,32.666666666666664
1625,ATL,ATL vs. MEM,2023-12-23,L,36,93,35,70,0.5,9,32,0.28125,14,17,0.8235294117647058,10,20,30,23,9,8,3,13,3,1,MEM,90,38,73,0.5205479452054794,8,25,0.32,6,10,0.6,12,23,35,22,11,6,4,12,74.20388257575758,74.20388257575758,98.9385101010101,125.33036920952587,121.28745407373471,-6,2023-12-23,9,31.0
1626,WAS,WAS @ GSW,2023-12-22,L,36,83,30,71,0.4225352112676056,8,26,0.3076923076923077,15,18,0.8333333333333334,6,22,28,16,6,6,2,13,-18,0,GSW,101,37,76,0.4868421052631579,14,34,0.4117647058823529,13,16,0.8125,12,33,45,26,8,4,2,12,76.56126696832578,76.56126696832578,102.08168929110104,108.40990919643217,131.92049191373073,-11,2023-12-22,9,27.666666666666668
1627,TOR,TOR @ PHI,2023-12-22,L,36,89,31,64,0.484375,7,24,0.2916666666666667,20,24,0.8333333333333334,7,27,34,24,10,8,2,12,-4,0,PHI,93,34,62,0.5483870967741935,11,24,0.4583333333333333,14,16,0.875,2,24,26,28,11,4,6,17,76.48028364849833,76.48028364849833,101.9737115313311,116.36986129528756,121.59996742091847,-10,2023-12-22,9,29.666666666666668
